taxon,Genus,Species,Phylum,Class,Order,Family,Lineage,rep_gene,n_pairs_P,median_delta_P,p_P,p_P_adj,q80_rel_P,iqr_P,sd_P,p_PH,p_PH_adj,cliffs_delta_PH,HL_P_ok_adapt,prev_baseline_P,median_a_P,Cohort,Sex,Status
43093, g__Enterococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__unclassified; 43093; FJ378673.1 gg_id:362932 Enterococcus faecium str. HN-N18, FJ378673.1 gg_id:362932 Enterococcus faecium str. HN-N18,5,208.0,0.4375,0.9960878674785569,0.08105552211443055,905.0,861.7005073225847,1.0,1.0,0.0,True,1.0,12811.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
73049, g__RFN20, s__unclassified, p__Tenericutes, c__Erysipelotrichi, o__Erysipelotrichales, f__vadinHA31,k__Bacteria; p__Tenericutes; c__Erysipelotrichi; o__Erysipelotrichales; f__vadinHA31; g__RFN20; s__unclassified; 73049; EU464340.1 gg_id:293385 hamadryas baboon feces clone AFBAB_aai03a08, EU464340.1 gg_id:293385 hamadryas baboon feces clone AFBAB_aai03a08,5,101.0,0.0625,0.9960878674785569,0.03314763209129968,363.0,241.37471847730862,0.9047619047619049,0.9769758883945736,0.1,True,1.0,13126.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
24442, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 24442; DQ904725.1 gg_id:163923 human fecal clone 001-h3, DQ904725.1 gg_id:163923 human fecal clone 001-h3,5,46.0,1.0,1.0,0.040256591886946545,336.0,499.25962752860363,1.0,1.0,0.0,True,1.0,13579.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
38084, g__unclassified, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__unclassified; s__unclassified; 38084; GQ011322.1 gg_id:498344 Topographical and Temporal Human Skin Microbiome skin alar crease clone nbw742b05c1, GQ011322.1 gg_id:498344 Topographical and Temporal Human Skin Microbiome skin alar crease clone nbw742b05c1,5,-45.0,0.3125,0.9960878674785569,0.005313008410777599,75.0,86.35401276142296,1.0,1.0,0.0,True,1.0,13879.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
19655, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 19655; FJ368085.1 gg_id:363354 feces adult twins and mothers; TS30 clone TS30_a03g10, FJ368085.1 gg_id:363354 feces adult twins and mothers TS30 clone TS30_a03g10,5,245.0,0.4375,0.9960878674785569,0.02968116151059575,258.0,304.697455716322,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12542.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
67511, g__Prevotella, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unclassified; 67511; EU777022.1 gg_id:352470 Naked mole-rat feces clone molerat_2b06, EU777022.1 gg_id:352470 Naked mole-rat feces clone molerat_2b06,5,231.0,0.625,0.9960878674785569,0.11192197639959556,687.0,1199.9949497893733,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10370.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
76085, g__Treponema, s__unclassified, p__Spirochaetes, c__Spirochaetes, o__Spirochaetales, f__Spirochaetaceae,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__unclassified; 76085; AM942448.1 gg_id:302412 Evidence multiple Treponema phylotypes involved bovine shown 16rDNA and fluorescent situ hybridisation host digital dermatitis lesion, AM942448.1 gg_id:302412 Evidence multiple Treponema phylotypes involved bovine shown 16rDNA and fluorescent situ hybridisation host digital dermatitis lesion,5,271.0,0.8125,0.9960878674785569,0.04686291416929679,598.0,500.0173712182407,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12266.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
70814, g__Mycoplasma, s__Mycoplasma microti, p__Tenericutes, c__Mollicutes, o__Mycoplasmatales, f__Mycoplasmataceae,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mycoplasma microti; 70814; U22415.1 gg_id:15832 Mycoplasma microti str. IL-372, U22415.1 gg_id:15832 Mycoplasma microti str. IL-372,5,-223.0,1.0,1.0,0.07837594489874888,819.0,778.6031742036504,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11317.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
21604, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 21604; DQ809635.1 gg_id:190191 human fecal clone RL184_aan81h05, DQ809635.1 gg_id:190191 human fecal clone RL184_aan81h05,5,-330.0,0.125,0.9960878674785569,0.03593502847510205,188.0,315.1544454390577,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12532.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
72034, g__Lactobacillus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__unclassified; 72034; AY992212.1 gg_id:130575 mouse cecum clone C16_F15, AY992212.1 gg_id:130575 mouse cecum clone C16_F15,5,138.0,0.8125,0.9960878674785569,0.05942796788629301,788.0,642.9623232507485,1.0,1.0,0.0,True,1.0,11555.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
24719, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 24719; EF434341.1 gg_id:214444 human infant gastrointestinal tract microbiota stool mother baby 3 day delivery clone 1099973754244, EF434341.1 gg_id:214444 human infant gastrointestinal tract microbiota stool mother baby 3 day delivery clone 1099973754244,5,176.0,0.4375,0.9960878674785569,0.03631124284934421,323.0,353.28778139075234,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12427.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
48075, g__Staphylococcus, s__Staphylococcus epidermidis, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis; 48075; GQ073443.1 gg_id:391568 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw157b01c1, GQ073443.1 gg_id:391568 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw157b01c1,5,18.0,1.0,1.0,0.014400997346028888,181.0,223.31245446682996,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13473.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
21127, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 21127; FJ370535.1 gg_id:365441 feces adult twins and mothers; TS57 clone TS57_a02b11, FJ370535.1 gg_id:365441 feces adult twins and mothers TS57 clone TS57_a02b11,5,-44.0,0.8125,0.9960878674785569,0.03771168955813829,471.0,567.3952914855744,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12788.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
26386, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26386; FJ677277.1 gg_id:520176 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301; was negative STEC O157 clone 3-2C2, FJ677277.1 gg_id:520176 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301 was negative STEC O157 clone 3-2C2,5,-16.0,1.0,1.0,0.034803200077277295,287.0,517.5217998113702,1.0,1.0,0.0,True,1.0,13999.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
35240, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 35240; GQ015028.1 gg_id:494638 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw815b02c1, GQ015028.1 gg_id:494638 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw815b02c1,5,185.0,0.1875,0.9960878674785569,0.027400260524445417,342.0,234.01739012304193,1.0,1.0,0.0,True,1.0,14078.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
25366, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25366; FJ371015.1 gg_id:358551 feces adult twins and mothers; TS5 clone TS5_a03h11, FJ371015.1 gg_id:358551 feces adult twins and mothers TS5 clone TS5_a03h11,5,9.0,1.0,1.0,0.05991805839756177,484.0,591.916484919959,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12979.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
59822, g__unclassified, s__unclassified, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__unclassified; s__unclassified; 59822; EU799183.1 gg_id:313413 It's all ranking aquatic Newport Harbour RI clone 1C226754, EU799183.1 gg_id:313413 It's all ranking aquatic Newport Harbour RI clone 1C226754,5,-155.0,0.8125,0.9960878674785569,0.04804175098519545,362.0,423.0595339665565,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11480.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
19601, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 19601; FJ367114.1 gg_id:360063 feces adult twins and mothers; TS28 clone TS28_a03f09, FJ367114.1 gg_id:360063 feces adult twins and mothers TS28 clone TS28_a03f09,5,193.0,0.625,0.9960878674785569,0.04055042233090994,311.0,366.6199529758303,1.0,1.0,0.0,True,1.0,11942.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
67871, g__Prevotella, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unclassified; 67871; FJ673340.1 gg_id:526514 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301; was positive STEC O157 clone 130-2H11, FJ673340.1 gg_id:526514 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301 was positive STEC O157 clone 130-2H11,5,240.0,0.625,0.9960878674785569,0.06611328041190066,296.0,672.3123378906563,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11521.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
17838, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 17838; EU843030.1 gg_id:337355 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8; 6 week 1 hour after feeding clone 1103200821404, EU843030.1 gg_id:337355 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8 6 week 1 hour after feeding clone 1103200821404,5,-26.0,0.625,0.9960878674785569,0.029925085710362107,422.0,280.0775058443644,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14009.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
33688, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 33688; GQ004499.1 gg_id:505162 Topographical and Temporal Human Skin Microbiome skin nare clone nbu59c04c1, GQ004499.1 gg_id:505162 Topographical and Temporal Human Skin Microbiome skin nare clone nbu59c04c1,5,-39.0,0.8125,0.9960878674785569,0.031426183977601614,472.0,316.7478063065315,1.0,1.0,0.0,True,1.0,13016.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
26425, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26425; FJ362670.1 gg_id:368410 feces adult twins and mothers; TS13 clone TS13_a01g04, FJ362670.1 gg_id:368410 feces adult twins and mothers TS13 clone TS13_a01g04,5,91.0,1.0,1.0,0.027741268358439222,265.0,419.7143880307179,1.0,1.0,0.0,True,1.0,13424.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
39445, g__Actinomyces, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__unclassified; 39445; GQ004952.1 gg_id:504710 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu65b09c1, GQ004952.1 gg_id:504710 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu65b09c1,5,56.0,0.1875,0.9960878674785569,0.009280157348939241,77.0,92.98608498049587,1.0,1.0,0.0,True,1.0,12584.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
52688, g__unclassified, s__unclassified, p__Proteobacteria, c__Deltaproteobacteria, o__Syntrophobacterales, f__Syntrophaceae,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__unclassified; s__unclassified; 52688; AF482437.1 gg_id:77432 granular sludge clone R2b29, AF482437.1 gg_id:77432 granular sludge clone R2b29,5,-24.0,0.625,0.9960878674785569,0.016256997174573053,53.0,231.14019537934115,1.0,1.0,0.0,True,1.0,13544.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
26804, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26804; EF402779.1 gg_id:207624 human fecal clone SJTU_B_12_36, EF402779.1 gg_id:207624 human fecal clone SJTU_B_12_36,5,359.0,0.4375,0.9960878674785569,0.1302432708997597,370.0,942.114096869376,0.9047619047619049,0.9769758883945736,0.1,True,1.0,7531.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
23075, g__Butyrivibrio, s__Clostridium proteoclasticum, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__Clostridium proteoclasticum; 23075; DQ392992.1 gg_id:154939 -Arctic peninsula Svalbard Norway determined genes and rumen isolates reindeer on natural summer pasture clone 2/9293-15, DQ392992.1 gg_id:154939 -Arctic peninsula Svalbard Norway determined genes and rumen isolates reindeer on natural summer pasture clone 2/9293-15,5,-301.0,0.4375,0.9960878674785569,0.04132648000277942,504.0,656.1384673374973,1.0,1.0,0.0,True,1.0,12897.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
26232, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26232; DQ798517.1 gg_id:197692 human fecal clone RL181_aan97f12, DQ798517.1 gg_id:197692 human fecal clone RL181_aan97f12,5,148.0,0.6875,0.9960878674785569,0.026998255119507226,326.0,262.91924600530865,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12322.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
11980, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 11980; GQ104499.1 gg_id:464471 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw520e02c1, GQ104499.1 gg_id:464471 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw520e02c1,5,-4.0,1.0,1.0,0.03438545286450166,208.0,386.29858876263063,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12350.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
24182, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24182; DQ824455.1 gg_id:176312 human fecal clone RL304_aal76c01, DQ824455.1 gg_id:176312 human fecal clone RL304_aal76c01,5,-120.0,0.3125,0.9960878674785569,0.03396580249684854,211.0,649.2952273965981,1.0,1.0,0.0,True,1.0,13282.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
20762, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 20762; EU776530.1 gg_id:305881 Lion feces clone LI2_aae49b11, EU776530.1 gg_id:305881 Lion feces clone LI2_aae49b11,5,-14.0,0.8125,0.9960878674785569,0.03666093443300389,232.0,358.15172695381494,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13345.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
71704, g__Bulleidia, s__p-1630-c5, p__Tenericutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae,k__Bacteria; p__Tenericutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__p-1630-c5; 71704; EU462550.1 gg_id:297719 Sumatran orangutan feces clone orang2_aai65a01, EU462550.1 gg_id:297719 Sumatran orangutan feces clone orang2_aai65a01,5,82.0,0.625,0.9960878674785569,0.021635317102661762,163.0,283.91046560491566,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12521.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
5990, g__Trabulsiella, s__Citrobacter farmeri, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella; s__Citrobacter farmeri; 5990; FN433046.1 gg_id:561185 Citrobacter farmeri CCM35B, FN433046.1 gg_id:561185 Citrobacter farmeri CCM35B,5,454.0,1.0,1.0,0.06946255284111984,1433.0,859.8817521496778,1.0,1.0,0.0,True,1.0,11875.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
21820, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 21820; EU467652.1 gg_id:288325 naked mole-rat feces clone molerat_2b01_1, EU467652.1 gg_id:288325 naked mole-rat feces clone molerat_2b01_1,5,-258.0,0.625,0.9960878674785569,0.07562481880673363,173.0,705.0987678900027,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12056.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
10657, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 10657; GQ104528.1 gg_id:410696 Topographical and Temporal Human Skin Microbiome skin inguinal crease clone nbw565e07c1, GQ104528.1 gg_id:410696 Topographical and Temporal Human Skin Microbiome skin inguinal crease clone nbw565e07c1,5,-108.0,0.8125,0.9960878674785569,0.01988061089525302,169.0,273.7484868999279,1.0,1.0,0.0,True,1.0,12990.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
43684, g__Haloplasma, s__unclassified, p__Firmicutes, c__Bacilli, o__Haloplasmatales, f__Haloplasmataceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Haloplasmatales; f__Haloplasmataceae; g__Haloplasma; s__unclassified; 43684; EF999972.1 gg_id:278692 Haloplasma contractile str. SSD-17B, EF999972.1 gg_id:278692 Haloplasma contractile str. SSD-17B,5,-11.0,1.0,1.0,0.029523133596778793,395.0,357.7476668267733,1.0,1.0,0.0,True,1.0,12298.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
19942, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__unclassified; 19942; AJ311620.2 gg_id:90431 Clostridium hathewayi str. DSM 13479 = CCUG 43, AJ311620.2 gg_id:90431 Clostridium hathewayi str. DSM 13479 = CCUG 43,5,8.0,0.8125,0.9960878674785569,0.01747877483969879,343.0,211.99604788769057,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13912.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
42912, g__Enterococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__unclassified; 42912; AY098492.1 gg_id:72595 Enterococcus sp. AK61, AY098492.1 gg_id:72595 Enterococcus sp. AK61,5,455.0,0.4375,0.9960878674785569,0.14720033504492383,1849.0,1163.7073918816532,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12224.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
46416, g__Staphylococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__unclassified; 46416; GQ058681.1 gg_id:437545 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbu582d01c1, GQ058681.1 gg_id:437545 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbu582d01c1,5,221.0,0.125,0.9960878674785569,0.02687323961984833,211.0,155.5083653055359,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11828.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
21703, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 21703; DQ793516.1 gg_id:202709 human fecal clone RL199_aaj44g09, DQ793516.1 gg_id:202709 human fecal clone RL199_aaj44g09,5,82.0,1.0,1.0,0.04983123865502637,637.0,630.1633163553715,1.0,1.0,0.0,True,1.0,11569.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
25127, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25127; FJ683617.1 gg_id:524643 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301; was negative STEC O157 clone 8-7H3, FJ683617.1 gg_id:524643 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301 was negative STEC O157 clone 8-7H3,5,-190.0,0.625,0.9960878674785569,0.0286682138954912,269.0,383.91242813954335,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,14026.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
24187, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24187; FJ683156.1 gg_id:525294 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301; was negative STEC O157 clone 8-5L14, FJ683156.1 gg_id:525294 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4351 pen 301 was negative STEC O157 clone 8-5L14,5,67.0,0.625,0.9960878674785569,0.03434825243238745,135.0,458.67707071533454,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12020.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
17608, g__Lachnobacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnobacterium; s__unclassified; 17608; EU777208.1 gg_id:325580 Okapi feces clone OK1_f05, EU777208.1 gg_id:325580 Okapi feces clone OK1_f05,5,-70.0,1.0,1.0,0.0577250722872779,479.0,706.803912043503,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12980.0,FMF,Female,Placebo-resistant (STRICT-ADAPTIVE)
