taxon,Genus,Species,Phylum,Class,Order,Family,Lineage,rep_gene,n_pairs_H,median_delta_H,p_H,p_H_adj,q80_rel_H,iqr_H,sd_H,p_PH,p_PH_adj,cliffs_delta_PH,HL_H_ok_adapt,prev_baseline_H,median_a_H,Cohort,Sex,Status
68879, g__Bacteroides, s__Bacteroides acidifaciens, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__Bacteroides acidifaciens; 68879; EU136694.1 gg_id:256779 Bacteroides acidifaciens str. JCM10556, EU136694.1 gg_id:256779 Bacteroides acidifaciens str. JCM10556,9,-137.0,0.8203125,1.0,0.09259176627798035,1245.0,899.388811162583,0.8382564863858263,0.9581536201140475,-0.06666666666666667,True,1.0,12527.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
17562, g__Roseburia, s__Eubacterium rectale, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__Eubacterium rectale; 17562; FJ371131.1 gg_id:360819 feces adult twins and mothers; TS6 clone TS6_a01c10, FJ371131.1 gg_id:360819 feces adult twins and mothers TS6 clone TS6_a01c10,9,-186.0,0.5703125,1.0,0.04878027442582728,1101.0,768.9420083320833,0.7133031738784577,0.9207147820005681,0.1111111111111111,True,1.0,14506.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
16471, g__Succinivibrio, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Aeromonadales, f__Succinivibrionaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Succinivibrionaceae; g__Succinivibrio; s__unclassified; 16471; FJ673002.1 gg_id:524997 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301; was positive STEC O157 clone 130-1C3, FJ673002.1 gg_id:524997 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301 was positive STEC O157 clone 130-1C3,9,7.0,0.49609375,1.0,0.13009177647705342,1864.0,1252.0095082883533,0.9025232501776794,0.9754023282151151,0.044444444444444446,True,1.0,11213.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
55438, g__Akkermansia, s__Akkermansia muciniphila, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__Akkermansia muciniphila; 55438; EU768083.1 gg_id:340215 Pervasive effects antibiotic on human gut microbiota deep sequencing fecal clone C4_325, EU768083.1 gg_id:340215 Pervasive effects antibiotic on human gut microbiota deep sequencing fecal clone C4_325,9,364.0,0.734375,1.0,0.15487946374982947,1590.0,1223.2215297320433,0.9025232501776794,0.9754023282151151,0.044444444444444446,True,1.0,12163.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
50716, g__Collinsella, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Coriobacteriales, f__Coriobacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__unclassified; 50716; EU463038.1 gg_id:301713 southern three-banded armadillo feces clone arma_aaj56h02, EU463038.1 gg_id:301713 southern three-banded armadillo feces clone arma_aaj56h02,9,-48.0,0.8203125,1.0,0.045688821784320315,643.0,447.9524076407125,0.6533789106936937,0.9002109436224224,0.13333333333333333,True,1.0,13002.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
44606, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 44606; EU471447.1 gg_id:291025 spectacled bear feces clone SB_2aaa03f07, EU471447.1 gg_id:291025 spectacled bear feces clone SB_2aaa03f07,9,36.0,0.65234375,1.0,0.08894955991760842,1538.0,891.0643889192296,0.7133031738784577,0.9207147820005681,0.1111111111111111,True,1.0,12687.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
28334, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 28334; FJ366015.1 gg_id:367674 feces adult twins and mothers; TS25 clone TS25_a01g03, FJ366015.1 gg_id:367674 feces adult twins and mothers TS25 clone TS25_a01g03,9,-50.0,1.0,1.0,0.12111531698865333,1429.0,1146.1996918706811,0.7131829113892982,0.9207147820005681,0.1111111111111111,True,1.0,11473.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
19524, g__Lachnospira, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira; s__unclassified; 19524; FJ368392.1 gg_id:369652 feces adult twins and mothers; TS3 clone TS3_a03h01, FJ368392.1 gg_id:369652 feces adult twins and mothers TS3 clone TS3_a03h01,9,-86.0,1.0,1.0,0.163448855463477,1521.0,1356.3391151838753,0.9025232501776794,0.9754023282151151,0.044444444444444446,True,1.0,12717.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
26934, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26934; GQ491889.1 gg_id:560663 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J; PM9t2 clone PM9t2_a03e08, GQ491889.1 gg_id:560663 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J PM9t2 clone PM9t2_a03e08,9,51.0,0.49609375,1.0,0.0808296806588834,846.0,552.0286006278217,0.7750513736700824,0.9376534160753778,-0.08888888888888889,True,1.0,9182.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
26420, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 26420; GQ016078.1 gg_id:493589 Topographical and Temporal Human Skin Microbiome skin gluteal crease clone nbw820g12c1, GQ016078.1 gg_id:493589 Topographical and Temporal Human Skin Microbiome skin gluteal crease clone nbw820g12c1,9,228.0,0.5703125,1.0,0.05335522874478067,551.0,590.7165348775821,0.9025232501776794,0.9754023282151151,-0.044444444444444446,True,1.0,13734.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
30798, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 30798; GQ054118.1 gg_id:432811 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw1098g11c1, GQ054118.1 gg_id:432811 Topographical and Temporal Human Skin Microbiome skin buttock clone nbw1098g11c1,9,283.0,0.8203125,1.0,0.08266827072130885,908.0,735.329305851769,1.0,1.0,0.0,True,1.0,10933.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
45159, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 45159; FJ679435.1 gg_id:517527 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301; was positive STEC O157 clone 4-1M21, FJ679435.1 gg_id:517527 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301 was positive STEC O157 clone 4-1M21,9,-54.0,1.0,1.0,0.07658520747419477,729.0,976.4832066371875,0.6533789106936937,0.9002109436224224,0.13333333333333333,True,1.0,11127.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
58625, g__unclassified, s__unclassified, p__Gemmatimonadetes, c__Gemmatimonadetes, o__Gemmatimonadales, f__Gemmatimonadaceae,k__Bacteria; p__Gemmatimonadetes; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae; g__unclassified; s__unclassified; 58625; EF688378.1 gg_id:250371 soil clone F6-84, EF688378.1 gg_id:250371 soil clone F6-84,9,346.0,0.8203125,1.0,0.08280312055754288,1196.0,930.4710660735238,0.7750513736700824,0.9376534160753778,-0.08888888888888889,True,1.0,12276.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
56093, g__Rubrobacter, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Rubrobacterales, f__Rubrobacteraceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__unclassified; 56093; EU132476.1 gg_id:251161 tallgrass prarie soil clone FFCH12333, EU132476.1 gg_id:251161 tallgrass prarie soil clone FFCH12333,9,173.0,0.42578125,1.0,0.09496009479646284,758.0,1054.1263442301401,0.7133031738784577,0.9207147820005681,-0.1111111111111111,True,1.0,11402.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
26665, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26665; GQ079311.1 gg_id:435792 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw1231c09c1, GQ079311.1 gg_id:435792 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw1231c09c1,9,102.0,0.8203125,1.0,0.11493294171455283,863.0,1013.2607166963495,0.6533789106936937,0.9002109436224224,-0.13333333333333333,True,1.0,13625.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
22611, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 22611; EU344680.1 gg_id:264114 Foregut Fermentation Birds: Hoatzin Crop Supports Case Convergence Ruminants adult hoatzin crop clone hoa61_12g12, EU344680.1 gg_id:264114 Foregut Fermentation Birds: Hoatzin Crop Supports Case Convergence Ruminants adult hoatzin crop clone hoa61_12g12,9,170.0,0.42578125,1.0,0.046585265375552826,523.0,425.1188951079189,0.967435545139537,0.9928887934220945,-0.022222222222222223,True,1.0,12170.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
47724, g__Staphylococcus, s__Staphylococcus epidermidis, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis; 47724; GQ001928.1 gg_id:507732 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbu165h01c1, GQ001928.1 gg_id:507732 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbu165h01c1,9,-253.0,0.734375,1.0,0.050405801449792766,975.0,698.6557982615219,0.8382564863858263,0.9581536201140475,0.06666666666666667,True,1.0,12909.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
45630, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 45630; EU775687.1 gg_id:312729 Hedgehog feces clone HH_aai33b04, EU775687.1 gg_id:312729 Hedgehog feces clone HH_aai33b04,9,277.0,0.42578125,1.0,0.06832839312163233,1317.0,696.8966214423613,0.7750513736700824,0.9376534160753778,0.08888888888888889,True,1.0,12961.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
68476, g__unclassified, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__RikenellaceaeII,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__RikenellaceaeII; g__unclassified; s__unclassified; 68476; GU322884.1 gg_id:568069 Metaproteomics -temperature anaerobic granular sludge cultivated temperatures clone B2, GU322884.1 gg_id:568069 Metaproteomics -temperature anaerobic granular sludge cultivated temperatures clone B2,9,159.0,1.0,1.0,0.0751945810357096,963.0,715.7786563208241,0.967435545139537,0.9928887934220945,-0.022222222222222223,True,1.0,12059.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
72242, g__Lactobacillus, s__Lactobacillus crispatus, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus crispatus; 72242; GQ011573.1 gg_id:498091 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw793f10c1, GQ011573.1 gg_id:498091 Topographical and Temporal Human Skin Microbiome skin occiput clone nbw793f10c1,9,225.0,0.91015625,1.0,0.03701049742429053,684.0,408.43391289166965,0.7438630522159773,0.9376534160753778,0.07777777777777778,True,1.0,13468.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
20286, g__Eubacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eubacterium; s__unclassified; 20286; EU464338.1 gg_id:295189 hamadryas baboon feces clone AFBAB_aai03a06, EU464338.1 gg_id:295189 hamadryas baboon feces clone AFBAB_aai03a06,9,-14.0,0.5703125,1.0,0.06665273481067503,1045.0,571.1297207387399,0.967435545139537,0.9928887934220945,-0.022222222222222223,True,1.0,11643.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
25999, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25999; GQ448805.1 gg_id:512975 Microbiome neonatal calves: shedding microorganisms fecal clone calf32_2wks_grp3_F03, GQ448805.1 gg_id:512975 Microbiome neonatal calves: shedding microorganisms fecal clone calf32_2wks_grp3_F03,9,-63.0,0.91015625,1.0,0.08064440584831924,1016.0,836.1240989231204,0.8382564863858263,0.9581536201140475,0.06666666666666667,True,1.0,11937.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
67805, g__Prevotella, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unclassified; 67805; FJ673935.1 gg_id:531755 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301; was positive STEC O157 clone 130-6L24, FJ673935.1 gg_id:531755 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301 was positive STEC O157 clone 130-6L24,9,-160.0,0.5703125,1.0,0.07338500862488795,1001.0,921.2771954436105,0.7750513736700824,0.9376534160753778,0.08888888888888889,True,1.0,13329.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
54937, g__Akkermansia, s__Akkermansia muciniphila, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__Akkermansia muciniphila; 54937; EF099597.1 gg_id:184418 mouse cecum clone SWPT4_aaa01f05, EF099597.1 gg_id:184418 mouse cecum clone SWPT4_aaa01f05,9,141.0,0.359375,1.0,0.0417421130125139,771.0,457.7320541296816,0.967435545139537,0.9928887934220945,0.022222222222222223,True,1.0,12865.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
55401, g__Akkermansia, s__unclassified, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__unclassified; 55401; GQ493064.1 gg_id:577245 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J; PM9t2 clone PM9t2_a02d12, GQ493064.1 gg_id:577245 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J PM9t2 clone PM9t2_a02d12,9,12.0,0.91015625,1.0,0.050259785311383205,939.0,553.1507194246428,0.9025232501776794,0.9754023282151151,0.044444444444444446,True,1.0,13492.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
8977, g__Diaphorobacter, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Comamonadaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Diaphorobacter; s__unclassified; 8977; GQ007221.1 gg_id:502441 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw102c10c1, GQ007221.1 gg_id:502441 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw102c10c1,9,5.0,0.91015625,1.0,0.06463414575513768,727.0,578.9834772925543,0.8382564863858263,0.9581536201140475,0.06666666666666667,True,1.0,10983.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
50925, g__Veillonella, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__unclassified; 50925; GQ019421.1 gg_id:490247 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu189g11c1, GQ019421.1 gg_id:490247 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu189g11c1,9,30.0,1.0,1.0,0.09242256191490533,1018.0,878.783646638921,0.7133031738784577,0.9207147820005681,0.1111111111111111,True,1.0,12403.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
49995, g__Dialister, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Dialister; s__unclassified; 49995; FM872697.1 gg_id:365104 occupant source house floor dust clone FA02F02, FM872697.1 gg_id:365104 occupant source house floor dust clone FA02F02,9,98.0,0.5703125,1.0,0.07147187493941035,692.0,762.1149127118415,0.7750513736700824,0.9376534160753778,-0.08888888888888889,True,1.0,12945.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
25508, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25508; FJ674151.1 gg_id:531913 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301; was positive STEC O157 clone 130-8A17, FJ674151.1 gg_id:531913 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301 was positive STEC O157 clone 130-8A17,9,-30.0,0.8203125,1.0,0.030407110930467728,511.0,312.035658503604,0.967435545139537,0.9928887934220945,-0.022222222222222223,True,1.0,13281.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
4418, g__unclassified, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__unclassified; s__unclassified; 4418; GQ025616.1 gg_id:409079 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw891f09c1, GQ025616.1 gg_id:409079 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw891f09c1,9,29.0,0.359375,1.0,0.055239004630487684,795.0,621.8800292660956,0.6533789106936937,0.9002109436224224,-0.13333333333333333,True,1.0,12431.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
71842, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__unclassified; s__unclassified; 71842; EU775654.1 gg_id:310410 Hedgehog feces clone HH_aai36a02, EU775654.1 gg_id:310410 Hedgehog feces clone HH_aai36a02,9,266.0,0.734375,1.0,0.1673481155227337,2155.0,1411.6699740535832,0.7750513736700824,0.9376534160753778,0.08888888888888889,True,1.0,10048.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
5861, g__Citrobacter, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Citrobacter; s__unclassified; 5861; EU468065.1 gg_id:295328 cheetah feces clone CE2_b11_3, EU468065.1 gg_id:295328 cheetah feces clone CE2_b11_3,9,189.0,0.65234375,1.0,0.07374644570188488,1227.0,779.4393116707533,0.6533789106936937,0.9002109436224224,0.13333333333333333,True,1.0,10452.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
26440, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 26440; EF403606.1 gg_id:216458 human fecal clone SJTU_A2_04_26, EF403606.1 gg_id:216458 human fecal clone SJTU_A2_04_26,9,20.0,0.91015625,1.0,0.07265993111671498,955.0,889.7512620452477,0.6533789106936937,0.9002109436224224,0.13333333333333333,True,1.0,13618.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
61752, g__Rhizobium, s__unclassified, p__Proteobacteria, c__Alphaproteobacteria, o__Rhizobiales, f__Rhizobiaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Rhizobium; s__unclassified; 61752; FJ528271.1 gg_id:573223 Rhizobium sp. str. Cs217, FJ528271.1 gg_id:573223 Rhizobium sp. str. Cs217,9,9.0,0.734375,1.0,0.11090076241415275,954.0,990.7468584860616,0.6533789106936937,0.9002109436224224,0.13333333333333333,True,1.0,10753.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
56370, g__Rubrobacter, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Rubrobacterales, f__Rubrobacteraceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__unclassified; 56370; EU132752.1 gg_id:242600 tallgrass prarie soil clone FFCH12170, EU132752.1 gg_id:242600 tallgrass prarie soil clone FFCH12170,9,176.0,0.65234375,1.0,0.15640756372442588,1281.0,1287.5115117327862,0.9025232501776794,0.9754023282151151,0.044444444444444446,True,1.0,11511.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
50076, g__Veillonella, s__Veillonella dispar, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__Veillonella dispar; 50076; GQ113978.1 gg_id:387664 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw679h09c1, GQ113978.1 gg_id:387664 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw679h09c1,9,94.0,0.734375,1.0,0.1176076041349268,1488.0,1172.941028488266,0.8382564863858263,0.9581536201140475,0.06666666666666667,True,1.0,12822.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
5014, g__unclassified, s__unclassified, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__unclassified; s__unclassified; 5014; EF620926.1 gg_id:254200 Escherichia coli str. WD02, EF620926.1 gg_id:254200 Escherichia coli str. WD02,9,108.0,0.734375,1.0,0.11299261309190214,1249.0,1024.7362880490007,0.7133031738784577,0.9207147820005681,0.1111111111111111,True,1.0,10786.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
55271, g__Akkermansia, s__unclassified, p__Verrucomicrobia, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Verrucomicrobiaceae,k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Akkermansia; s__unclassified; 55271; GQ492737.1 gg_id:585879 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J; PM1 clone PM1_a01d03, GQ492737.1 gg_id:585879 Effect Diet on Human Gut Microbiome: Metagenomic Humanized Gnotobiotic Mice cecal contents Mus musculus strain C57BL/6J PM1 clone PM1_a01d03,9,237.0,0.734375,1.0,0.07052127097541741,1382.0,809.7669196613169,0.8382564863858263,0.9581536201140475,-0.06666666666666667,True,1.0,13318.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
70130, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiales Family XIII. Incertae Sedis,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales Family XIII. Incertae Sedis; g__unclassified; s__unclassified; 70130; GQ014713.1 gg_id:494953 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbw763c07c1, GQ014713.1 gg_id:494953 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbw763c07c1,9,481.0,0.91015625,1.0,0.10743458737772188,1736.0,1002.3752363261973,0.8382564863858263,0.9581536201140475,0.06666666666666667,True,1.0,11163.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
35042, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 35042; GQ014413.1 gg_id:495254 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw811a12c1, GQ014413.1 gg_id:495254 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw811a12c1,9,-36.0,0.8203125,1.0,0.024244910482388964,192.0,256.96231794651226,1.0,1.0,-0.011111111111111112,True,1.0,13840.0,Healthy,Male,Placebo-resistant (STRICT-ADAPTIVE)
