taxon,Genus,Species,Phylum,Class,Order,Family,Lineage,rep_gene,n_pairs_H,median_delta_H,p_H,p_H_adj,q80_rel_H,iqr_H,sd_H,p_PH,p_PH_adj,cliffs_delta_PH,HL_H_ok_adapt,prev_baseline_H,median_a_H,Cohort,Sex,Status
50721, g__Veillonella, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Veillonellaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__unclassified; 50721; EU774889.1 gg_id:324786 Short-beaked Echidna feces clone ECH_aai38d06, EU774889.1 gg_id:324786 Short-beaked Echidna feces clone ECH_aai38d06,4,-3.5,1.0,1.0,0.02819798603901312,380.74749999999995,397.06426317621003,1.0,1.0,0.0,True,1.0,13954.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
72809, g__Lactobacillus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__unclassified; 72809; EU508709.1 gg_id:264123 cecal contents Mus musculus strain C57BL/6J; MD4 clone MD4_aap49g05, EU508709.1 gg_id:264123 cecal contents Mus musculus strain C57BL/6J MD4 clone MD4_aap49g05,4,-60.5,1.0,1.0,0.029917556859810228,452.31999999999994,419.17688458056296,1.0,1.0,0.0,True,1.0,13982.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
14627, g__sfA, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Rhodocyclales, f__unclassified,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__unclassified; g__sfA; s__unclassified; 14627; DQ351927.1 gg_id:165444 manganese oxidation soil clone JH-GY05, DQ351927.1 gg_id:165444 manganese oxidation soil clone JH-GY05,4,45.0,0.875,1.0,0.02924986368806993,362.03,289.211403244524,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10564.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25172, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 25172; FJ371415.1 gg_id:365951 feces adult twins and mothers; TS6 clone TS6_a04f10, FJ371415.1 gg_id:365951 feces adult twins and mothers TS6 clone TS6_a04f10,4,35.5,0.875,1.0,0.10846714368467253,946.6199999999999,1051.4959870108871,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11671.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20914, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 20914; DQ796784.1 gg_id:196862 human fecal clone RL179_aao54d10, DQ796784.1 gg_id:196862 human fecal clone RL179_aao54d10,4,238.0,0.625,1.0,0.08312716691787118,852.8324999999999,819.2153165224634,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12408.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
33138, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 33138; GQ075300.1 gg_id:431003 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw170e09c1, GQ075300.1 gg_id:431003 Topographical and Temporal Human Skin Microbiome skin toe web space clone nbw170e09c1,4,93.5,0.625,1.0,0.05666385051987866,981.0625,744.528199661817,1.0,1.0,0.0,True,1.0,14109.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
45098, g__Clostridium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Clostridiaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__unclassified; 45098; FJ678171.1 gg_id:518018 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301; was positive STEC O157 clone 4-4G20, FJ678171.1 gg_id:518018 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4017 pen 301 was positive STEC O157 clone 4-4G20,4,154.5,0.625,1.0,0.061895361770969645,1050.415,654.7015011183851,1.0,1.0,0.0,True,1.0,12558.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23301, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 23301; EU453873.1 gg_id:331530 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K79S1_92d03, EU453873.1 gg_id:331530 Innate immunity and intestinal microbiota Type 1 diabetes mouse cecum clone K79S1_92d03,4,-7.0,1.0,1.0,0.06514416279253911,579.0674999999999,725.7168719445621,1.0,1.0,0.0,True,1.0,10902.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25299, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25299; AY975993.1 gg_id:126037 human ascending colon mucosal biopsy clone LT26, AY975993.1 gg_id:126037 human ascending colon mucosal biopsy clone LT26,4,-65.5,1.0,1.0,0.05372210709086697,577.5274999999999,719.9641752835112,1.0,1.0,0.0,True,1.0,14139.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21347, g__Eubacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Eubacterium; s__unclassified; 21347; EU530321.1 gg_id:273681 mucosa adherent and invasive microbes profile adenoma colorectal cancer clone M4-32, EU530321.1 gg_id:273681 mucosa adherent and invasive microbes profile adenoma colorectal cancer clone M4-32,4,-49.5,0.875,1.0,0.11219638214147955,785.4599999999998,1318.78482429849,1.0,1.0,0.0,True,1.0,13068.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
43093, g__Enterococcus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Enterococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__unclassified; 43093; FJ378673.1 gg_id:362932 Enterococcus faecium str. HN-N18, FJ378673.1 gg_id:362932 Enterococcus faecium str. HN-N18,4,22.5,0.625,1.0,0.0910538893553299,1176.6299999999999,1069.405042582089,1.0,1.0,0.0,True,1.0,12690.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
73049, g__RFN20, s__unclassified, p__Tenericutes, c__Erysipelotrichi, o__Erysipelotrichales, f__vadinHA31,k__Bacteria; p__Tenericutes; c__Erysipelotrichi; o__Erysipelotrichales; f__vadinHA31; g__RFN20; s__unclassified; 73049; EU464340.1 gg_id:293385 hamadryas baboon feces clone AFBAB_aai03a08, EU464340.1 gg_id:293385 hamadryas baboon feces clone AFBAB_aai03a08,4,74.0,0.625,1.0,0.055177203357212205,445.32249999999993,651.3293189764554,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12958.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24442, g__Faecalibacterium, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__unclassified; 24442; DQ904725.1 gg_id:163923 human fecal clone 001-h3, DQ904725.1 gg_id:163923 human fecal clone 001-h3,4,-55.5,1.0,1.0,0.038802870536396104,379.13749999999993,502.99057892933405,1.0,1.0,0.0,True,1.0,13799.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
38084, g__unclassified, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__unclassified; s__unclassified; 38084; GQ011322.1 gg_id:498344 Topographical and Temporal Human Skin Microbiome skin alar crease clone nbw742b05c1, GQ011322.1 gg_id:498344 Topographical and Temporal Human Skin Microbiome skin alar crease clone nbw742b05c1,4,77.0,0.625,1.0,0.05405856029877504,841.1025,714.0558328485243,1.0,1.0,0.0,True,1.0,13962.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
19655, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 19655; FJ368085.1 gg_id:363354 feces adult twins and mothers; TS30 clone TS30_a03g10, FJ368085.1 gg_id:363354 feces adult twins and mothers TS30 clone TS30_a03g10,4,243.5,0.625,1.0,0.13186117451847573,956.1299999999999,1363.860890413681,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11642.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
67511, g__Prevotella, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unclassified; 67511; EU777022.1 gg_id:352470 Naked mole-rat feces clone molerat_2b06, EU777022.1 gg_id:352470 Naked mole-rat feces clone molerat_2b06,4,191.0,1.0,1.0,0.1223399003679399,1649.415,1342.3837218669382,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12216.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
76085, g__Treponema, s__unclassified, p__Spirochaetes, c__Spirochaetes, o__Spirochaetales, f__Spirochaetaceae,k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__unclassified; 76085; AM942448.1 gg_id:302412 Evidence multiple Treponema phylotypes involved bovine shown 16rDNA and fluorescent situ hybridisation host digital dermatitis lesion, AM942448.1 gg_id:302412 Evidence multiple Treponema phylotypes involved bovine shown 16rDNA and fluorescent situ hybridisation host digital dermatitis lesion,4,27.5,0.875,1.0,0.06536615690127101,687.8225,696.8260692298568,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11958.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
70814, g__Mycoplasma, s__Mycoplasma microti, p__Tenericutes, c__Mollicutes, o__Mycoplasmatales, f__Mycoplasmataceae,k__Bacteria; p__Tenericutes; c__Mollicutes; o__Mycoplasmatales; f__Mycoplasmataceae; g__Mycoplasma; s__Mycoplasma microti; 70814; U22415.1 gg_id:15832 Mycoplasma microti str. IL-372, U22415.1 gg_id:15832 Mycoplasma microti str. IL-372,4,164.5,0.625,1.0,0.09999067150156257,1139.0675,855.0792763783173,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,10371.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21604, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 21604; DQ809635.1 gg_id:190191 human fecal clone RL184_aan81h05, DQ809635.1 gg_id:190191 human fecal clone RL184_aan81h05,4,64.0,1.0,1.0,0.1618100242761878,2048.015,1709.9672203778252,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12614.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
72034, g__Lactobacillus, s__unclassified, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__unclassified; 72034; AY992212.1 gg_id:130575 mouse cecum clone C16_F15, AY992212.1 gg_id:130575 mouse cecum clone C16_F15,4,133.0,0.625,1.0,0.12460817400261334,808.0149999999999,1136.264852737541,1.0,1.0,0.0,True,1.0,10908.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24719, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 24719; EF434341.1 gg_id:214444 human infant gastrointestinal tract microbiota stool mother baby 3 day delivery clone 1099973754244, EF434341.1 gg_id:214444 human infant gastrointestinal tract microbiota stool mother baby 3 day delivery clone 1099973754244,4,178.0,0.875,1.0,0.04970411040733774,383.42749999999995,565.7524341014068,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12459.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
48075, g__Staphylococcus, s__Staphylococcus epidermidis, p__Firmicutes, c__Bacilli, o__Bacillales, f__Staphylococcaceae,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__Staphylococcus epidermidis; 48075; GQ073443.1 gg_id:391568 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw157b01c1, GQ073443.1 gg_id:391568 Topographical and Temporal Human Skin Microbiome skin retroauricular crease clone nbw157b01c1,4,91.5,0.875,1.0,0.038719116621787716,427.0,422.79983049507797,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13294.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21127, g__Blautia, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia; s__unclassified; 21127; FJ370535.1 gg_id:365441 feces adult twins and mothers; TS57 clone TS57_a02b11, FJ370535.1 gg_id:365441 feces adult twins and mothers TS57 clone TS57_a02b11,4,-54.5,1.0,1.0,0.12582112586222785,838.0749999999998,1394.5573915523637,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12384.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26386, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26386; FJ677277.1 gg_id:520176 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301; was negative STEC O157 clone 3-2C2, FJ677277.1 gg_id:520176 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4225 pen 301 was negative STEC O157 clone 3-2C2,4,-94.5,1.0,1.0,0.04251409486090601,465.32499999999993,565.5110135679645,1.0,1.0,0.0,True,1.0,14396.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
35240, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 35240; GQ015028.1 gg_id:494638 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw815b02c1, GQ015028.1 gg_id:494638 Topographical and Temporal Human Skin Microbiome skin axillary vault clone nbw815b02c1,4,291.5,0.625,1.0,0.06876323518836641,1049.905,745.4238128295428,1.0,1.0,0.0,True,1.0,13886.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
25366, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 25366; FJ371015.1 gg_id:358551 feces adult twins and mothers; TS5 clone TS5_a03h11, FJ371015.1 gg_id:358551 feces adult twins and mothers TS5 clone TS5_a03h11,4,15.0,0.875,1.0,0.069258341587677,594.3675,757.7508442918422,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12925.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
59822, g__unclassified, s__unclassified, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__Rhodospirillaceae,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__unclassified; s__unclassified; 59822; EU799183.1 gg_id:313413 It's all ranking aquatic Newport Harbour RI clone 1C226754, EU799183.1 gg_id:313413 It's all ranking aquatic Newport Harbour RI clone 1C226754,4,72.0,0.625,1.0,0.13123228111214233,724.7024999999999,1190.855052567272,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,11431.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
19601, g__Coprococcus, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__unclassified; 19601; FJ367114.1 gg_id:360063 feces adult twins and mothers; TS28 clone TS28_a03f09, FJ367114.1 gg_id:360063 feces adult twins and mothers TS28 clone TS28_a03f09,4,88.5,0.625,1.0,0.06276476465118999,690.7249999999999,697.3072898419078,1.0,1.0,0.0,True,1.0,11760.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
67871, g__Prevotella, s__unclassified, p__Bacteroidetes, c__Bacteroidia, o__Bacteroidales, f__Prevotellaceae,k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__unclassified; 67871; FJ673340.1 gg_id:526514 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301; was positive STEC O157 clone 130-2H11, FJ673340.1 gg_id:526514 Synecology primary and secondary habitats Escherichia coli O157:H7 fecal MARC beef cattle feedlot animal #4262 pen 301 was positive STEC O157 clone 130-2H11,4,200.5,0.625,1.0,0.06116837166888907,746.2399999999999,691.4896503684394,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13319.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
17838, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 17838; EU843030.1 gg_id:337355 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8; 6 week 1 hour after feeding clone 1103200821404, EU843030.1 gg_id:337355 metagenomics random sampling pyrosequencing rumen fluid fiber adherent microbiome steer 8 6 week 1 hour after feeding clone 1103200821404,4,-58.5,0.875,1.0,0.055332208730097955,429.8524999999999,796.1535937817944,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13729.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
33688, g__Corynebacterium, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Corynebacteriaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__unclassified; 33688; GQ004499.1 gg_id:505162 Topographical and Temporal Human Skin Microbiome skin nare clone nbu59c04c1, GQ004499.1 gg_id:505162 Topographical and Temporal Human Skin Microbiome skin nare clone nbu59c04c1,4,30.5,0.625,1.0,0.044273860033776744,660.8774999999999,573.948554801154,1.0,1.0,0.0,True,1.0,13085.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26425, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26425; FJ362670.1 gg_id:368410 feces adult twins and mothers; TS13 clone TS13_a01g04, FJ362670.1 gg_id:368410 feces adult twins and mothers TS13 clone TS13_a01g04,4,-2.5,1.0,1.0,0.05247100493825613,597.2124999999999,668.119168331269,1.0,1.0,0.0,True,1.0,13374.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
39445, g__Actinomyces, s__unclassified, p__Actinobacteria, c__Actinobacteria, o__Actinomycetales, f__Actinomycetaceae,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__unclassified; 39445; GQ004952.1 gg_id:504710 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu65b09c1, GQ004952.1 gg_id:504710 Topographical and Temporal Human Skin Microbiome skin umbilicus clone nbu65b09c1,4,273.0,0.625,1.0,0.06458369673637128,979.3125,656.568535461709,1.0,1.0,0.0,True,1.0,12452.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
52688, g__unclassified, s__unclassified, p__Proteobacteria, c__Deltaproteobacteria, o__Syntrophobacterales, f__Syntrophaceae,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Syntrophobacterales; f__Syntrophaceae; g__unclassified; s__unclassified; 52688; AF482437.1 gg_id:77432 granular sludge clone R2b29, AF482437.1 gg_id:77432 granular sludge clone R2b29,4,588.0,0.625,1.0,0.1341077061091622,1825.83,1221.406461529767,1.0,1.0,0.0,True,1.0,13580.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26804, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__unclassified; s__unclassified; 26804; EF402779.1 gg_id:207624 human fecal clone SJTU_B_12_36, EF402779.1 gg_id:207624 human fecal clone SJTU_B_12_36,4,-39.5,0.875,1.0,0.1942899948928591,1709.875,1384.702305852537,0.9047619047619049,0.9769758883945736,0.1,True,1.0,6554.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
23075, g__Butyrivibrio, s__Clostridium proteoclasticum, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Butyrivibrio; s__Clostridium proteoclasticum; 23075; DQ392992.1 gg_id:154939 -Arctic peninsula Svalbard Norway determined genes and rumen isolates reindeer on natural summer pasture clone 2/9293-15, DQ392992.1 gg_id:154939 -Arctic peninsula Svalbard Norway determined genes and rumen isolates reindeer on natural summer pasture clone 2/9293-15,4,-145.0,1.0,1.0,0.11567224746130722,1071.8874999999998,1303.5781865407994,1.0,1.0,0.0,True,1.0,12949.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
26232, g__Faecalibacterium, s__Faecalibacterium prausnitzii, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Ruminococcaceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Faecalibacterium; s__Faecalibacterium prausnitzii; 26232; DQ798517.1 gg_id:197692 human fecal clone RL181_aan97f12, DQ798517.1 gg_id:197692 human fecal clone RL181_aan97f12,4,-39.0,1.0,1.0,0.06113108887505852,475.63249999999994,697.4719541972039,0.9047619047619049,0.9769758883945736,0.1,True,1.0,12936.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
11980, g__Aquabacterium, s__unclassified, p__Proteobacteria, c__Betaproteobacteria, o__Burkholderiales, f__Aquabacteriaceae,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Aquabacteriaceae; g__Aquabacterium; s__unclassified; 11980; GQ104499.1 gg_id:464471 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw520e02c1, GQ104499.1 gg_id:464471 Topographical and Temporal Human Skin Microbiome skin antecubital fossa clone nbw520e02c1,4,97.0,0.625,1.0,0.05859741801737996,878.9599999999999,647.2769229369038,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,12301.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
24182, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 24182; DQ824455.1 gg_id:176312 human fecal clone RL304_aal76c01, DQ824455.1 gg_id:176312 human fecal clone RL304_aal76c01,4,-205.5,0.875,1.0,0.15105007421664632,1102.6625,1738.3758657124947,1.0,1.0,0.0,True,1.0,13024.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
20762, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 20762; EU776530.1 gg_id:305881 Lion feces clone LI2_aae49b11, EU776530.1 gg_id:305881 Lion feces clone LI2_aae49b11,4,163.5,0.875,1.0,0.05303101456085267,741.1899999999999,613.9616706820277,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13257.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
71704, g__Bulleidia, s__p-1630-c5, p__Tenericutes, c__Erysipelotrichi, o__Erysipelotrichales, f__Erysipelotrichaceae,k__Bacteria; p__Tenericutes; c__Erysipelotrichi; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Bulleidia; s__p-1630-c5; 71704; EU462550.1 gg_id:297719 Sumatran orangutan feces clone orang2_aai65a01, EU462550.1 gg_id:297719 Sumatran orangutan feces clone orang2_aai65a01,4,379.5,0.625,1.0,0.08599421946030247,1123.885,735.1531848986757,0.9047619047619049,0.9769758883945736,-0.1,True,1.0,13097.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
5990, g__Trabulsiella, s__Citrobacter farmeri, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacteriales, f__Enterobacteriaceae,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Trabulsiella; s__Citrobacter farmeri; 5990; FN433046.1 gg_id:561185 Citrobacter farmeri CCM35B, FN433046.1 gg_id:561185 Citrobacter farmeri CCM35B,4,153.0,0.875,1.0,0.18662762252385667,1541.2649999999999,1583.803918198209,1.0,1.0,0.0,True,1.0,11030.0,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
21820, g__unclassified, s__unclassified, p__Firmicutes, c__Clostridia, o__Clostridiales, f__Lachnospiraceae,k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__unclassified; s__unclassified; 21820; EU467652.1 gg_id:288325 naked mole-rat feces clone molerat_2b01_1, EU467652.1 gg_id:288325 naked mole-rat feces clone molerat_2b01_1,4,46.0,0.875,1.0,0.07893916784676598,1302.955,854.3828549114656,0.9047619047619049,0.9769758883945736,0.1,True,1.0,11286.5,Healthy,Female,Placebo-resistant (STRICT-ADAPTIVE)
